         397983 function calls (392503 primitive calls) in 1.024 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      157    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_abcoll.py:63(__subclasshook__)
       20    0.000    0.000    0.000    0.000 {zlib.crc32}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/markers.py:71(Op)
        1    0.000    0.000    0.001    0.001 ./pyproject/proto/create_room_pb2.py:4(<module>)
      471    0.000    0.000    0.001    0.000 /usr/lib/python2.7/copy_reg.py:92(__newobj__)
        1    0.000    0.000    0.000    0.000 {method 'get_data' of 'zipimport.zipimporter' objects}
       60    0.008    0.000    0.014    0.000 {method 'read' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/message_listener.py:73(NullMessageListener)
        1    0.001    0.001    0.004    0.004 /usr/lib/python2.7/xml/etree/ElementTree.py:59(<module>)
        1    0.000    0.000    0.000    0.000 ./pyproject/state/state_machine.py:4(<module>)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2335(__init__)
       17    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/io.py:69(IOBase)
      174    0.012    0.000    0.012    0.000 {posix.listdir}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:2068(MSODrawing)
      471    0.003    0.000    0.003    0.000 {method '__reduce_ex__' of 'object' objects}
       60    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2168(file_ns_handler)
32069/32068    0.013    0.000    0.014    0.000 {isinstance}
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:367(FieldDescriptor)
      148    0.001    0.000    0.042    0.000 {next}
        1    0.000    0.000    0.004    0.004 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4834(_makeTags)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/utf_32_be.py:23(StreamReader)
        1    0.000    0.000    0.010    0.010 /usr/lib/python2.7/linecache.py:72(updatecache)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:570(EnumDescriptor)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:172(_Constants)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:647(__init__)
        4    0.004    0.001    0.004    0.001 {built-in method close}
       36    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:186(__init__)
      155    0.000    0.000    0.014    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1456(has_metadata)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1039(_AddSerializePartialToStringMethod)
       11    0.000    0.000    0.000    0.000 {built-in method findall}
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4251(__init__)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pstats.py:106(load_stats)
       38    0.000    0.000    0.000    0.000 {cStringIO.StringIO}
       47    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:139(__init__)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/type_checkers.py:114(IntValueChecker)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:570(process_comments_stream)
        1    0.000    0.000    0.000    0.000 ./pyproject/residual/residual_mgr.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3550(Each)
        9    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3976(__str__)
      152    0.000    0.000    0.000    0.000 {iter}
    13/12    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3393(__str__)
        3    0.000    0.000    0.000    0.000 {method 'write' of 'file' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:576(set)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4181(_ForwardNoRecurse)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3005(White)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/shutil.py:34(SpecialFileError)
        1    0.000    0.000    0.000    0.000 ./pyproject/db/table/table_property_def.py:11(Player)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/wire_format.py:31(<module>)
        2    0.008    0.004    0.022    0.011 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:255(process_stream)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urlparse.py:129(ParseResult)
        1    0.000    0.000    0.000    0.000 ./pyproject/state/room_state_waiting.py:9(RoomStateWaiting)
   978/95    0.020    0.000    0.034    0.000 /usr/lib/python2.7/sre_compile.py:64(_compile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/errors.py:21(BoundaryError)
        1    0.000    0.000    0.106    0.106 /usr/lib/python2.7/email/parser.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/plistlib.py:322(Dict)
        1    0.001    0.001    0.001    0.001 ./pyproject/entity/gas_player_entity.py:4(<module>)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3023(<genexpr>)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementTree.py:739(findall)
    20735    0.005    0.000    0.005    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/utf_32_be.py:3(<module>)
        8    0.000    0.000    0.000    0.000 /usr/lib/python2.7/functools.py:39(wraps)
        2    0.000    0.000    0.000    0.000 {_ssl.txt2obj}
       16    0.000    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1181(setResultsName)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/plistlib.py:393(PlistParser)
        2    0.000    0.000    0.000    0.000 <string>:8(__new__)
       13    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/decoder.py:190(_SimpleDecoder)
      151    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        4    0.000    0.000    0.000    0.000 /usr/lib/python2.7/re.py:208(escape)
        1    0.000    0.000    0.102    0.102 /usr/lib/python2.7/email/base64mime.py:25(<module>)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/symbol_database.py:101(__init__)
       13    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_weakrefset.py:16(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/errors.py:9(MessageError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:501(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:466(__init__)
        2    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
      140    0.000    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1558(_has)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:437(__iter__)
     4764    0.014    0.000    0.014    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
        2    0.000    0.000    0.000    0.000 {method 'extend' of 'array.array' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1080(ParserElement)
       30    0.000    0.000    0.000    0.000 {posix.access}
        1    0.000    0.000    0.000    0.000 {method '__enter__' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/biffh.py:34(BaseObject)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:184(cnv_xsd_boolean)
       39    0.000    0.000    0.000    0.000 /usr/lib/python2.7/copy_reg.py:14(pickle)
       26    0.000    0.000    0.011    0.000 /usr/lib/python2.7/traceback.py:281(extract_stack)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3985(SkipTo)
        1    0.000    0.000    0.000    0.000 ./pyproject/cfg_py/__init__.py:1(<module>)
      329    0.000    0.000    0.000    0.000 /usr/lib/python2.7/zipfile.py:383(_decodeExtra)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:300(process_coreprops)
        1    0.000    0.000    0.000    0.000 ./pyproject/proto/__init__.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1530(resetCache)
      224    0.001    0.000    0.001    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/io.py:79(TextIOBase)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:268(finish_off)
      501    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib.py:955(addbase)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1555(DefaultProvider)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:838(_AddClearFieldMethod)
      148    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1894(__init__)
        1    0.000    0.000    0.000    0.000 ./pyproject/state/room_state_running.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/random.py:655(WichmannHill)
       12    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:640(__iadd__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/compdoc.py:83(CompDoc)
     20/8    0.000    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3506(parseImpl)
        3    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/decoder.py:249(_ModifiedDecoder)
    13214    0.034    0.000    0.038    0.000 /usr/lib/python2.7/sre_parse.py:193(__next)
    106/2    0.001    0.000    0.003    0.001 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1347(_parseNoCache)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:737(_AddStaticMethods)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/__init__.py:5(<module>)
       60    0.001    0.000    0.018    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1853(get_metadata)
        6    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementTree.py:607(__init__)
        1    0.000    0.000    0.013    0.013 ./pyproject/excel2json.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ssl.py:514(SSLSocket)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3119(LineEnd)
        1    0.000    0.000    0.000    0.000 ./pyproject/compment/base_compment.py:3(BaseCompment)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:320(ResolutionError)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/message.py:44(Message)
        5    0.000    0.000    0.000    0.000 /usr/lib/python2.7/zipfile.py:800(__exit__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:1088(_set_daemon)
        1    0.000    0.000    0.002    0.002 build/bdist.linux-x86_64/egg/google/protobuf/text_format.py:527(_Tokenizer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:60(X)
        1    0.000    0.000    0.000    0.000 ./pyproject/base_scene/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/latin_1.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:631(Thread)
        2    0.000    0.000    0.004    0.002 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4722(srange)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3089(LineStart)
        5    0.000    0.000    0.000    0.000 {thread.allocate_lock}
        1    0.000    0.000    0.000    0.000 ./pyproject/residual/residual_mgr.py:10(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/utf_32_be.py:28(getregentry)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pprint.py:85(__init__)
        2    0.000    0.000    0.537    0.268 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:3001(_call_aside)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:72(LegacyVersion)
       10    0.000    0.000    0.001    0.000 /usr/lib/python2.7/abc.py:86(__new__)
        2    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:126(_SimpleSizer)
        1    0.003    0.003    0.007    0.007 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:556(process_rels)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:21(IllegalMonthError)
     4108    0.004    0.000    0.006    0.000 /usr/lib/python2.7/sre_parse.py:141(__getitem__)
        1    0.000    0.000    0.105    0.105 /usr/lib/python2.7/email/feedparser.py:20(<module>)
        1    0.000    0.000    0.000    0.000 ./pyproject/util/error_msg.py:6(ErrorMsg)
     2186    0.001    0.000    0.003    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2200(_normalize_cached)
      149    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_weakrefset.py:70(__contains__)
        8    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementPath.py:239(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:255(_Condition)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/socket.py:239(_fileobject)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/__init__.py:17(<module>)
        1    0.006    0.006    0.016    0.016 ./pyproject/gas/gas_mj/gas_mj_mgr.py:4(<module>)
       96    0.000    0.000    0.012    0.000 {map}
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:195(load_module)
      346    0.000    0.000    0.000    0.000 /usr/lib/python2.7/posixpath.py:52(isabs)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:413(register_loader_type)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:542(Event)
       12    0.000    0.000    0.011    0.001 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4210(__init__)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/type_checkers.py:135(EnumValueChecker)
       10    0.000    0.000    0.000    0.000 {built-in method decompress}
       26    0.000    0.000    0.000    0.000 {sys.exc_info}
        1    0.001    0.001    0.001    0.001 /usr/lib/python2.7/zipfile.py:433(_GenerateCRCTable)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:2074(MSTxo)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/formatting.py:1176(XFProtection)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib.py:114(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:800(with_metaclass)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:384(_SignedVarintEncoder)
        6    0.000    0.000    0.000    0.000 /usr/lib/python2.7/zipfile.py:872(namelist)
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/formatting.py:344(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:415(X12SST)
     1175    0.003    0.000    0.003    0.000 {built-in method __new__ of type object at 0x7fcbbac53720}
       60    0.000    0.000    0.001    0.000 /usr/lib/python2.7/genericpath.py:34(isfile)
       69    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2371(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:2082(Note)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:400(notifyAll)
      150    0.002    0.000    0.002    0.000 {imp.find_module}
       13    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
       53    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:130(SpecificSizer)
     4999    0.002    0.000    0.002    0.000 {method 'endswith' of 'str' objects}
      120    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        1    0.000    0.000    0.000    0.000 ./pyproject/db/__init__.py:1(<module>)
        2    0.000    0.000    0.000    0.000 ./pylib/ffext.py:32(once_timer)
        6    0.005    0.001    0.007    0.001 /usr/lib/python2.7/collections.py:305(namedtuple)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3847(OneOrMore)
       90    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1850(has_metadata)
        4    0.001    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1798(_index)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3751(FollowedBy)
       12    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4716(<lambda>)
       53    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sre_parse.py:227(isname)
        1    0.001    0.001    0.001    0.001 {function seed at 0x7fcbb406a9b0}
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:6(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:2115(Hyperlink)
       39    0.000    0.000    0.002    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:108(__new__)
        1    0.000    0.000    0.000    0.000 ./pyproject/entity/const_entity.py:3(<module>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_abcoll.py:98(__subclasshook__)
        6    0.000    0.000    0.000    0.000 ./pylib/ffext.py:80(session_call)
        1    0.001    0.001    0.001    0.001 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:33(<module>)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2046(register_namespace_handler)
        1    0.000    0.000    0.000    0.000 ./pyproject/db/table/table_property_def.py:8(TableName)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
      362    0.005    0.000    0.040    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1375(safe_version)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:209(_declare_state)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pprint.py:35(<module>)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3962(parseImpl)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:291(_ParseResultsWithOffset)
      121    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2327(__init__)
        8    0.000    0.000    0.000    0.000 {method 'join' of 'unicode' objects}
      180    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pkgutil.py:173(__init__)
      154    0.000    0.000    0.005    0.000 <string>:80(next)
       41    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3398(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/shutil.py:38(ExecError)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/type_checkers.py:155(UnicodeValueChecker)
        2    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:425(_SimpleEncoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/__future__.py:48(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/markers.py:65(Value)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4173(copy)
       87    0.000    0.000    0.027    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2567(activate)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xldate.py:32(XLDateNegative)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/quopri.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3873(__str__)
        1    0.000    0.000    0.000    0.000 {posix.uname}
        6    0.000    0.000    0.000    0.000 ./pylib/ffext.py:82(session_logic_callback)
        5    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       20    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2666(parseImpl)


