         407929 function calls (402446 primitive calls) in 1.088 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/quopri.py:3(<module>)
       26    0.000    0.000    0.006    0.000 ./pylib/ffext.py:119(ff_session_enter)
       62    0.000    0.000    0.000    0.000 {method 'split' of 'unicode' objects}
       14    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementPath.py:73(xpath_tokenizer)
        1    0.000    0.000    0.000    0.000 ./pyproject/state/state_machine.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3158(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib.py:984(addclosehook)
        5    0.000    0.000    0.000    0.000 {built-in method _setevents}
      148    0.001    0.000    0.039    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2759(_reload_version)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:282(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/plistlib.py:331(Plist)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1388(_ExtensionDict)
    11622    0.005    0.000    0.005    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:48(<lambda>)
      393    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sre_parse.py:145(__setitem__)
      229    0.000    0.000    0.000    0.000 {built-in method get}
      216    0.000    0.000    0.008    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1367(safe_name)
       95    0.000    0.000    0.001    0.000 /usr/lib/python2.7/sre_parse.py:189(__init__)
        1    0.000    0.000    0.000    0.000 {method 'upper' of 'unicode' objects}
       25    0.000    0.000    0.001    0.000 ./pyproject/excel2json.py:20(format)
       95    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sre_parse.py:67(__init__)
       20    0.000    0.000    0.010    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1934(find_eggs_in_zip)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/specifiers.py:15(InvalidSpecifier)
        1    0.000    0.000    0.000    0.000 ./pyproject/util/enum_def.py:66(EIdType)
        7    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/symbol_database.py:209(Default)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
       35    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/decoder.py:238(DecodeField)
       49    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:884(Clear)
       35    0.000    0.000    0.010    0.000 /usr/lib/python2.7/collections.py:373(<genexpr>)
        4    0.000    0.000    0.000    0.000 {delattr}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:160(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:249(get_supported_platform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/fnmatch.py:11(<module>)
      418    0.001    0.000    0.001    0.000 {method 'decode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/appdirs.py:365(AppDirs)
       58    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/type_checkers.py:100(CheckValue)
       17    0.000    0.000    0.000    0.000 /usr/lib/python2.7/abc.py:89(<genexpr>)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/containers.py:230(RepeatedScalarFieldContainer)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        3    0.000    0.000    0.001    0.000 ./pyproject/gas/gas_room_mgr/gas_room_obj.py:16(__init__)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1057(_AddMergeFromStringMethod)
       37    0.026    0.001    0.282    0.008 {sorted}
        1    0.000    0.000    0.000    0.000 ./pyproject/db/dbs_client.py:3(<module>)
      101    0.001    0.000    0.001    0.000 {method 'call_service_internal_' of 'ff.ffscene_t_internal_' objects}
       26    0.000    0.000    0.282    0.011 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1965(_by_version_descending)
       78    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2011(leaveWhitespace)
      485    0.001    0.000    0.001    0.000 /usr/lib/python2.7/urllib.py:1217(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1899(EggMetadata)
       26    0.000    0.000    0.000    0.000 ./pyproject/entity/entity_mgr.py:5(AddEntity)
      268    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3229(<genexpr>)
      471    0.000    0.000    0.001    0.000 /usr/lib/python2.7/copy_reg.py:92(__newobj__)
     12/2    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1885(makeOptionalList)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/wire_format.py:31(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_abcoll.py:26(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1522(_get)
        3    0.000    0.000    0.000    0.000 ./pyproject/state/state_machine.py:8(GetOwner)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:746(MessageEncoder)
        3    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:701(getter)
       60    0.001    0.000    0.007    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1853(get_metadata)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/enum_type_wrapper.py:36(<module>)
      471    0.003    0.000    0.006    0.000 /usr/lib/python2.7/copy.py:306(_reconstruct)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/requirements.py:18(InvalidRequirement)
       20    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2666(parseImpl)
        1    0.001    0.001    0.932    0.932 ./pyproject/gas/gas_scene/gas_scene_mgr.py:4(<module>)
       69    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:307(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2357(Literal)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_abcoll.py:24(_hasattr)
    11622    0.009    0.000    0.031    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:47(__lt__)
      359    0.000    0.000    0.001    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:406(_VarintBytes)
      329    0.000    0.000    0.000    0.000 /usr/lib/python2.7/zipfile.py:377(_decodeFilename)
       18    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/type_checkers.py:61(SupportsOpenEnums)
        2    0.000    0.000    0.000    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/google/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ./pyproject/compment/base_compment.py:3(<module>)
        8    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       23    0.000    0.000    0.002    0.000 ./pyproject/compment/base_compment.py:11(Destroy)
        8    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor_pool.py:144(AddEnumDescriptor)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/_compat.py:20(with_metaclass)
        1    0.000    0.000    0.001    0.001 build/bdist.linux-x86_64/egg/google/protobuf/text_encoding.py:31(<module>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:91(__get__)
     2603    0.001    0.000    0.001    0.000 {chr}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:85(PEP440Warning)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2342(NoMatch)
        8    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/enum_type_wrapper.py:46(__init__)
     4752    0.021    0.000    0.054    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:198(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/book.py:168(Name)
        3    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:189(__get_module)
        2    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2822(__init__)
        1    0.000    0.000    0.001    0.001 /usr/lib/python2.7/email/quoprimime.py:27(<module>)
        2    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/decoder.py:107(_VarintDecoder)
        5    0.000    0.000    0.000    0.000 <string>:67(__init__)
        3    0.000    0.000    0.000    0.000 {method 'rsplit' of 'unicode' objects}
       15    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4524(_escapeRegexRangeChars)
      564    0.002    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2476(key)
       14    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1985(__call__)
       10    0.000    0.000    0.000    0.000 {zlib.decompressobj}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:64(_note)
        9    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3800(__str__)
       10    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1902(__init__)
     1316    0.000    0.000    0.000    0.000 {method 'read' of 'cStringIO.StringI' objects}
       39    0.000    0.000    0.000    0.000 /usr/lib/python2.7/copy_reg.py:14(pickle)
       21    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:129(unescape)
        8    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:75(_add_doc)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:300(_is_owned)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:466(_ModifiedEncoder)
       46    0.000    0.000    0.000    0.000 ./pyproject/compment/compment_money.py:37(Serial2List)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementTree.py:1376(TreeBuilder)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:668(OneofDescriptor)
        1    0.000    0.000    0.011    0.011 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1626(MemoizedZipManifests)
        1    0.000    0.000    0.000    0.000 {locals}
     4594    0.014    0.000    0.014    0.000 {method 'format' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/_structures.py:39(NegativeInfinity)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/os.py:35(_get_exports_list)
        1    0.000    0.000    0.000    0.000 ./pyproject/gas/gas_mj/gas_mj_mgr.py:14(GasMjRule)
       22    0.000    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2195(normalize_path)
        3    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/containers.py:192(__init__)
       13    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_weakrefset.py:26(__exit__)
      274    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'endswith' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 <string>:1(SplitResult)
       69    0.000    0.000    0.000    0.000 {globals}
        4    0.000    0.000    0.000    0.000 {built-in method fromkeys}
     6188    0.002    0.000    0.002    0.000 {method 'group' of '_sre.SRE_Match' objects}
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:292(MessageSizer)
      360    0.002    0.000    0.029    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1375(safe_version)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:285(__enter__)
       87    0.001    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2648(insert_on)
        1    0.000    0.000    0.000    0.000 ./pyproject/compment/compment_money.py:3(<module>)
        3    0.000    0.000    0.000    0.000 ./pyproject/state/room_state_waiting.py:13(MemberEnter)
 1366/497    0.005    0.000    0.006    0.000 /usr/lib/python2.7/sre_parse.py:151(getwidth)
    55/13    0.001    0.000    0.001    0.000 /usr/lib/python2.7/pprint.py:243(_safe_repr)
        1    0.000    0.000    0.071    0.071 ./pyproject/excel2json.py:67(ConverXlsxToJson)
        6    0.007    0.001    0.010    0.002 {built-in method _parse}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/formula.py:526(FormulaError)
      164    0.001    0.000    0.001    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:312(AddDecoder)
       40    0.000    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1927(find_distributions)
       35    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3882(ZeroOrMore)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/containers.py:116(MutableMapping)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1105(_AddIsInitializedMethod)
       49    0.001    0.000    0.001    0.000 {ff.py_send_msg_session_internal_}
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/type_checkers.py:203(Uint64ValueChecker)
     16/2    0.000    0.000    0.002    0.001 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3696(parseImpl)
      359    0.000    0.000    0.001    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:415(TagBytes)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/book.py:612(initialise_format_info)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4740(<lambda>)
        1    0.009    0.009    0.123    0.123 /usr/local/lib/python2.7/dist-packages/packaging/requirements.py:4(<module>)
       14    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:3012(<genexpr>)
        1    0.000    0.000    0.000    0.000 ./pyproject/entity/rule_base.py:4(GameRuleBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:1119(_DummyThread)
       22    0.000    0.000    0.000    0.000 /usr/lib/python2.7/posixpath.py:112(basename)
        3    0.000    0.000    0.000    0.000 ./pyproject/gas/gas_room_mgr/gas_room_obj.py:164(GenPos)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/formatting.py:1204(XF)
     1855    0.001    0.000    0.001    0.000 /usr/lib/python2.7/sre_parse.py:137(__len__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/markers.py:37(UndefinedEnvironmentName)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:742(MethodDescriptor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/__init__.py:71(search_function)
   358/95    0.003    0.000    0.145    0.002 /usr/lib/python2.7/sre_parse.py:317(_parse_sub)
       17    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2710(charsAsStr)
       10    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:703(BytesEncoder)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:576(SpecificEncoder)
       33    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_weakrefset.py:58(__iter__)
       26    0.000    0.000    0.001    0.000 ./pyproject/entity/gas_player_entity.py:40(InitFromDict)
      107    0.000    0.000    0.000    0.000 {_weakref.proxy}
      146    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1894(__init__)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1200(_AddMergeFromMethod)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/plistlib.py:230(PlistWriter)
       78    0.000    0.000    0.005    0.000 ./pylib/ffext.py:59(json_to_value)
      216    0.003    0.000    0.072    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2417(from_location)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib.py:1004(addinfo)
       90    0.001    0.000    0.004    0.000 ./pylib/ffext.py:376(LOGINFO)
        1    0.000    0.000    0.003    0.003 /usr/local/lib/python2.7/dist-packages/packaging/markers.py:4(<module>)
      220    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
        3    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:412(MakeRepeatedMessageDefault)
       72    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       68    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/base64.py:3(<module>)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:369(_VarintEncoder)
    13513    0.006    0.000    0.006    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/shutil.py:38(ExecError)
      157    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:111(_TagSize)
       60    0.000    0.000    0.001    0.000 /usr/lib/python2.7/codecs.py:311(decode)
       52    0.000    0.000    0.000    0.000 /usr/lib/python2.7/json/encoder.py:101(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:360(Module_six_moves_urllib_error)
        5    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:80(_import_module)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4193(Combine)
      101    0.001    0.000    0.006    0.000 ./pylib/ffext.py:278(call_service)
        6    0.003    0.001    0.006    0.001 /usr/lib/python2.7/zipfile.py:803(_RealGetContents)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/encodings/latin_1.py:34(StreamConverter)
        1    0.000    0.000    0.000    0.000 ./pyproject/state/room_state_running.py:11(RoomStateRunning)
        2    0.000    0.000    0.000    0.000 {method 'find_module' of 'imp.NullImporter' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/_compat.py:27(metaclass)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1021(Environment)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/text_format.py:71(Error)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/markers.py:44(Node)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:305(__init__)
       12    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xldate.py:20(<module>)
       75    0.000    0.000    0.000    0.000 {method 'iteritems' of 'dict' objects}
       40    0.010    0.000    0.397    0.010 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:682(add_entry)
        3    0.000    0.000    0.000    0.000 ./pyproject/gas/gas_mj/check_hu.py:80(GetCardNum)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1317(_Listener)
        3    0.000    0.000    0.000    0.000 ./pyproject/state/state_machine.py:25(__init__)
        1    0.000    0.000    0.000    0.000 ./pyproject/residual/residual_mgr.py:9(ResidualMgr)
        5    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:426(process_stream_iterparse)
        1    0.000    0.000    0.000    0.000 ./pyproject/base_scene/base_scene.py:11(__init__)
      195    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3351(<genexpr>)
       15    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3535(__str__)
        1    0.000    0.000    0.000    0.000 ./pyproject/gas/gas_scene/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ssl.py:321(Purpose)
        1    0.013    0.013    0.016    0.016 /usr/lib/python2.7/xml/etree/cElementTree.py:3(<module>)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/descriptor.py:312(<genexpr>)
       23    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/decoder.py:534(DecodeField)
        1    0.002    0.002    0.922    0.922 ./pyproject/proto/query_room_scene_pb2.py:4(<module>)
      216    0.001    0.000    0.008    0.000 /usr/lib/python2.7/re.py:148(sub)
        1    0.000    0.000    0.000    0.000 ./pyproject/residual/residual_mgr.py:3(<module>)
      485    0.000    0.000    0.001    0.000 /usr/lib/python2.7/urlparse.py:332(<genexpr>)
     1386    0.001    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:244(<genexpr>)
       26    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:188(SpecificSizer)
        1    0.000    0.000    0.000    0.000 ./pyproject/db/table/table_property_def.py:1(<module>)
       49    0.000    0.000    0.002    0.000 ./pylib/ffext.py:177(send_msg_session)
       26    0.000    0.000    0.000    0.000 ./pyproject/compment/compment_money.py:15(InitFromDict)
       58    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:647(getter)
       30    0.001    0.000    0.003    0.000 /usr/lib/python2.7/zipfile.py:649(read1)
        1    0.000    0.000    0.000    0.000 ./pyproject/compment/__init__.py:1(<module>)
        1    0.009    0.009    0.026    0.026 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:25(ensure_elementtree_imported)
        6    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:975(SetListener)
       26    0.000    0.000    0.001    0.000 ./pyproject/entity/gas_player_entity.py:52(InitCompment)
       49    0.001    0.000    0.007    0.000 ./pylib/ffext.py:100(protobuf_to_value)
       12    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:680(put_cell_unragged)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementTree.py:619(getroot)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/codecs.py:92(__new__)
        5    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:485(do_numfmt)
      179    0.001    0.000    0.006    0.000 /usr/lib/python2.7/json/encoder.py:186(encode)
       34    0.000    0.000    0.000    0.000 {method 'seek' of 'file' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:2253(Cell)
       90    0.000    0.000    0.000    0.000 ./pylib/ffext.py:364(GetSceneName)
       10    0.000    0.000    0.000    0.000 {built-in method flush}
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementTree.py:739(findall)
       12    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1046(wrapper)
        8    0.000    0.000    0.000    0.000 /usr/lib/python2.7/xml/etree/ElementPath.py:247(iterfind)
        1    0.000    0.000    0.000    0.000 ./pyproject/base_scene/base_scene.py:10(BaseScene)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:359(ContextualVersionConflict)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pkgutil.py:257(_reopen)
       26    0.001    0.000    0.005    0.000 ./pyproject/gas/gas_scene/gas_scene_mgr.py:44(Gcc2GasSessionConn)
      121    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:788(<lambda>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python2.7/abc.py:15(abstractmethod)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:402(do_workbookpr)
       60    0.000    0.000    0.000    0.000 /usr/lib/python2.7/codecs.py:253(__init__)
        1    0.000    0.000    0.000    0.000 ./pyproject/white_list.py:5(<module>)
      170    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2020(setWhitespaceChars)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/message_listener.py:40(MessageListener)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3123(__init__)
        1    0.000    0.000    0.000    0.000 ./pyproject/entity/rule_base.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:2115(Hyperlink)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/symbol_database.py:108(RegisterMessage)
      596    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/version.py:332(_parse_local_version)
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2106(position_in_sys_path)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4349(OnlyOnce)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3056(_PositionToken)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/tempfile.py:519(SpooledTemporaryFile)
       61    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/decoder.py:117(DecodeVarint)
      991    0.000    0.000    0.000    0.000 /usr/lib/python2.7/stat.py:24(S_IFMT)
      157    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:189(_PropertyName)
      172    0.000    0.000    0.002    0.000 /usr/lib/python2.7/posixpath.py:358(abspath)
        6    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:1350(Modified)
       60    0.000    0.000    0.000    0.000 {method 'partition' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/markers.py:272(Marker)
      128    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:654(indexbytes)
       57    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:495(do_xf)
